Fuente,DIVISION,GRUPO,CLASE,SUBCLASE,PRODUCTO,variedad,Glosa_Producto,pm_Enero2017,pm_Febrero2017,pm_Marzo2017,pm_Abril2017,pm_Mayo2017,pm_Junio2017,pm_Julio2017,pm_Agosto2017,pm_Septiembre2017,pm_Octubre2017,pm_Noviembre2017,pm_Diciembre2017,pm_16_Enero2017,Reemplaza_Enero2017,pm_16_Febrero2017,Reemplaza_Febrero2017,pm_16_Marzo2017,Reemplaza_Marzo2017,pm_16_Abril2017,Reemplaza_Abril2017,pm_16_Mayo2017,Reemplaza_Mayo2017,pm_16_Junio2017,Reemplaza_Junio2017,pm_16_Julio2017,Reemplaza_Julio2017,pm_16_Agosto2017,Reemplaza_Agosto2017,pm_16_Septiembre2017,Reemplaza_Septiembre2017,pm_16_Octubre2017,Reemplaza_Octubre2017,pm_16_Noviembre2017,Reemplaza_Noviembre2017,pm_16_Diciembre2017,Reemplaza_Diciembre2017,Estado_lev_Enero2017,Estado_lev_Febrero2017,Estado_lev_Marzo2017,Estado_lev_Abril2017,Estado_lev_Mayo2017,Estado_lev_Junio2017,Estado_lev_Julio2017,Estado_lev_Agosto2017,Estado_lev_Septiembre2017,Estado_lev_Octubre2017,Estado_lev_Noviembre2017,Estado_lev_Diciembre2017,Cantidad_Ene2017,Unidad_Ene2017,Cantidad_Feb2017,Unidad_Feb2017,Cantidad_Mar2017,Unidad_Mar2017,Cantidad_Abr2017,Unidad_Abr2017,Cantidad_May2017,Unidad_May2017,Cantidad_Jun2017,Unidad_Jun2017,Cantidad_Jul2017,Unidad_Jul2017,Cantidad_Ago2017,Unidad_Ago2017,Cantidad_Sep2017,Unidad_Sep2017,Cantidad_Oct2017,Unidad_Oct2017,Cantidad_Nov2017,Unidad_nov2017,Cantidad_Dic2017,Unidad_Dic2017,Oferta_11Ene2017,Oferta_11Feb2017,Oferta_11Mar2017,Oferta_11Abr2017,Oferta_11May2017,Oferta_11Jun2017,Oferta_11Jul2017,Oferta_11Ago2017,Oferta_11Sep2017,Oferta_11Oct2017,Oferta_11Nov2017,Oferta_11Dic2017
11438,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2500,00","2500,00","2500,00","2500,00","2500,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,,,,,,,,,,,,
33394,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","0,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
5256,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
436,11,1,1,1,5,2,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
8797,11,1,1,1,2,4,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
27749,11,1,1,1,2,3,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
27754,11,1,1,1,2,3,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"2000,00","2150,00","2300,00","2300,00","2300,00","2300,00","2300,00","2300,00","2300,00","2300,00","2500,00","2500,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
27556,11,1,1,1,2,2,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
34636,11,1,1,1,2,2,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"2000,00","2000,00","2100,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
4964,11,1,1,1,5,2,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,7,3,1,1,2,2,SERVICIO DE TRANSPORTE EN TAXI ,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
7235,7,3,1,1,2,2,SERVICIO DE TRANSPORTE EN TAXI ,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
7237,7,3,1,1,2,2,SERVICIO DE TRANSPORTE EN TAXI ,"2000,00","2000,00","2000,00","2000,00","2500,00","2500,00","2500,00","2500,00","2500,00","2500,00","2500,00","2500,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
4937,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2500,00","2500,00","2500,00","2500,00","2500,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
4948,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
30898,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,,,,,,,,,,,,
4911,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
23837,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,,,,,,,,,,,,
4901,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
4906,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,250.0,CC,,,,,,,,,,,,
24141,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","2200,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,355.0,CC,,,,,,,,,,,,
454,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
33212,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,0,0,0,0,0,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,
32342,4,2,2,1,1,4,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
7318,7,2,4,1,1,2,SERVICIO DE ESTACIONAMIENTO,"2000,00","2000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,7,2,4,1,1,2,SERVICIO DE ESTACIONAMIENTO,"2000,00","2000,00","2000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,7,2,4,1,1,2,SERVICIO DE ESTACIONAMIENTO,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
405,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
24587,4,2,2,1,1,4,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,"2000,00","2000,00","2000,00","2000,00","2000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,4,2,2,1,1,4,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,"2000,00","2000,00","2000,00","0,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
6223,4,2,2,1,1,4,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,"2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","2000,00","1500,00","1500,00","1500,00","1500,00","1500,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
420,11,1,1,1,2,2,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","1990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5268,11,1,1,1,5,1,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,"1950,00","1950,00","1950,00","2000,00","2400,00","2400,00","2400,00","2400,00","2400,00","2500,00","2500,00","2500,00","0,00",NO,"0,00",NO,"0,00",NO,"2400,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,500.0,CC,,,,,,,,,,,,
